ParentId, Reputation, Votes
2827799,431,1
2828340,3860,1
2828429,962,2
2828633,202,1
2829147,15379,3
2833954,2383,4
2835269,139,8
2836343,805,2
2837639,2453,1
2840470,1227,1
2844126,1229,2
2844915,52934,1
2845570,200,1
2846872,738,8
2846939,666,1
2848094,150,1
2848507,1390,1
2850062,2699,2
2850435,139,1
2850443,119,1
2852768,18128,1
2854003,105,5
2854836,4613,2
2855751,150,1
2856398,6325,1
2856451,857,1
2856463,129,2
2856669,171911,1
2858873,516,1
2859538,4538,3
2859835,3824,3
2859947,143362,1
2861008,1411,2
2861120,324,1
2861470,704,3
2861862,347,2
2862708,189,2
2864436,2646,3
2867287,676,1
2867306,672,1
2868552,1003,2
2869585,1449,5
2870130,695,2
2870409,599,2
2871028,1305,3
2871931,146,3
2873500,1196,2
2873668,641,4
2873685,13878,1
2874325,4415,2
2874405,548,2
2874704,6037,4
2875394,9115,1
2877327,788,1
2881365,92,1
2881929,2047,2
2886030,175,2
2888904,3581,1
2889349,7386,1
2889389,2037,1
2889710,350,1
2890699,308,2
2891589,1149,1
2891979,6395,1
2893764,194,1
2896517,129,2
2898523,1122,2
2898590,2383,5
2900057,139,5
2902688,161,2
2902859,3213,3
2903459,2221,2
2903530,647,1
2904622,154,1
2908347,1229,2
2910008,133,3
2911094,86,4
2912048,1660,1
2913354,350,1
2913759,1305,5
2914049,6749,1
2914088,406,1
2915112,1480,2
2916373,10470,3
2916931,83,4
2923078,169,2
2923987,106,1
2925093,1291,1
2928456,383,4
2928752,190,2
2929291,1149,3
2929532,347,1
2930110,1037,3
2931406,356,2
2931884,1210,1
2932761,2259,2
2933530,193,2
2934263,2463,9
2935220,516,10
2935250,310,5
2936352,612,1
2937577,530,5
2938380,173,7
2938604,173,7
2938828,131,1
2939138,747,5
2940305,334,1
2940450,198,3
2943352,436,3
2943804,672,3
2944050,385,1
2944671,385,6
2945410,3485,1
2945742,149,1
2946427,1487,2
2946539,756,5
2948697,11828,1
2950387,13376,1
2953724,3271,3
2955249,366,1
2956618,715,1
2956882,6037,1
2956934,6609,2
2959664,672,2
2962155,180,1
2965300,69004,1
2965910,105,1
2966320,1433,8
2966769,340,2
2966895,558,1
2967209,117,1
2968610,1003,1
2969691,1465,3
2971417,2226,5
2973151,646,3
2978847,301,2
2980221,173,1
2981439,224,1
2981635,118,1
2984178,34320,3
2984844,621,3
2984911,435,5
2985569,3988,2
2987331,1597,7
2988754,915,1
2988998,2346,1
2991867,530,1
2997993,2291,1
2998014,9892,5
2998628,1436,3
3001298,412,2
3002236,2025,2
3002504,289,2
3005662,14602,2
3007341,1064,1
3009358,2096,1
3010231,469,5
3011012,1469,1
3011094,1499,1
3019321,14504,2
3019951,307,1
3022571,13547,2
3022880,163,4
3023238,9130,1
3023348,487,3
3024218,1142,4
3024943,431,2
3025388,2323,2
3025525,1499,1
3025530,784,2
3025820,2106,2
3026744,3328,1
3027605,5120,12
3028806,5087,3
3034014,154,4
3034050,1151,1
3036085,572,2
3037732,10470,1
3038023,704,5
3038715,160,1
3038806,3786,2
3040785,134,3
3041534,160,2
3041699,133,1
3043651,1848,3
3045949,496,2
3048569,404,4
3048684,670,1
3049276,3402,3
3052688,24120,2
3053216,1462,1
3055905,739,1
3056423,493,10
3057034,1223,6
3059377,561,1
3063347,200,3
3064171,196,6
3066590,150,3
3067729,1061,1
3067786,15360,2
3068251,490,1
3068555,706,2
3071691,3298,1
3072076,5957,1
3078181,501,2
3078388,148,2
3080844,7583,2
3081079,378,4
3082836,28917,1
3084249,3132,7
3085526,23222,2
3086093,1305,11
3086141,440,2
3087248,516,2
3087968,148,1
3089859,323,2
3090075,3736,1
3090786,833,2
3094133,647,4
3095296,139,1
3096666,2694,1
3100549,235,2
3101545,1230,3
3105671,2014,1
3105976,1159,1
3106340,3485,4
3108258,215,1
3110751,251,1
3113759,979,1
3114201,3402,1
3115146,3400,3
3116109,20732,1
3116596,1205,1
3118099,147,2
3119629,4282,3
3120091,383,1
3120124,3171,1
3121045,145,1
3123046,530,1
3123457,2463,4
3125505,126,2
3126811,2014,2
3127619,177,3
3127793,2488,2
3130240,671,2
3131640,27076,1
3131691,156,3
3131854,745,1
3132863,1025,1
3135782,2324,4
3136163,1003,7
3136506,4716,2
3137339,173,1
3139249,20113,1
3140690,747,2
3140768,28687,1
3141920,736,1
3147749,6037,1
3148743,2537,3
3154324,3633,4
3157338,1307,4
3160994,88,2
3161959,9029,6
3165385,387,11
3167020,6325,1
3168476,22423,6
3169227,335,1
3173875,8712,3
3179105,19676,1
3185515,173,1
3185575,969,2
3185806,572,3
3186395,598,1
3189580,173,3
3191232,107,1
3193192,3176,1
3193774,156,5
3197114,643,6
3197626,117,3
3199326,3052,1
3199379,1142,1
3199934,2037,5
3200023,3175,1
3202203,156,1
3202576,2463,3
3202745,154,6
3203386,958,1
3215019,1054,2
3215945,4709,1
3216207,12881,2
3218081,572,1
3220022,319,7
3222013,338,23
3224335,2324,3
3224535,7114,2
3225221,1133,2
3226058,890,6
3226143,978,2
3227036,1044,3
3227736,3169,2
3229296,2884,1
3229297,10887,4
3233642,12386,2
3237431,453,1
3238045,2463,4
3238407,33335,1
3238842,3132,2
3239928,2287,2
3240532,392,1
3242404,664,4
3243954,1037,1
3244479,556,1
3245689,324,3
3245873,417,2
3247463,310,2
3248181,152,3
3248271,969,2
3255131,139,12
3257629,331,1
3258592,137,1
3259440,191,2
3263665,114753,1
3263823,556,2
3265716,422,2
3267290,958,1
3268097,1286,1
3271676,672,5
3274430,734,3
3275746,670,2
3276613,101,4
3277978,672,3
3278402,160,2
3278468,458,1
3279357,969,2
3280099,951,1
3281008,1003,4
3281984,1718,2
3282018,111,1
3282333,607,2
3283623,2663,1
3284929,6749,3
3286581,69004,2
3287361,760,1
3289691,1131,2
3290945,1037,3
3292511,314,9
3293683,747,3
3293774,156,2
3293940,10621,1
3294259,490,1
3296706,432,1
3299607,6825,1
3301220,347,2
3302408,2034,3
3304998,2259,2
3305967,1068,1
3308615,173,4
3310134,173,1
3311158,516,1
3313248,2482,1
3316146,2980,2
3322238,37014,9
3323740,13597,4
3324900,5087,2
3325719,15023,1
3326365,2980,3
3326581,93199,1
3327217,352,1
3328264,2980,3
3332002,1380,2
3332440,1620,8
3334324,451,1
3334580,160,1
3336319,2980,2
3336562,1151,1
3336826,1447,4
3339741,1019,3
3342377,3097,1
3342477,543,2
3344252,6825,5
3345303,747,2
3346800,15023,1
3348869,969,1
3348933,133,1
3349195,5008,2
3350743,175,1
3350801,177,1
3353482,2663,2
3358252,139,1
3358895,982,1
3361141,1142,1
3361958,1227,3
3367308,142,2
3368260,1159,1
3372003,3132,2
3378585,2982,1
3378894,1416,1
3379840,564,1
3380027,1074,3
3381622,2884,3
3382022,1356,2
3382889,139,1
3383586,12937,2
3385401,202,5
3386160,6749,4
3386329,572,2
3388772,9249,1
3389112,2259,1
3389129,1616,2
3390872,289,1
3397871,672,3
3399252,571,1
3400024,2386,1
3400703,173,4
3401276,56437,1
3403029,4963,4
3405352,330,1
3405886,157,2
3407644,1037,9
3407740,362,1
3413224,516,3
3414590,251,2
3414733,672,1
3415251,5262,1
3416923,8674,1
3419508,3097,1
3419904,1702,1
3420071,980,1
3420731,582,2
3423049,173,1
3425140,7583,5
3427097,807,4
3428908,657,2
3428966,443,7
3431645,7642,1
3432904,347,4
3434681,541,1
3434844,5087,1
3435116,1230,1
3438464,2884,3
3440442,156,1
3440767,7583,2
3443667,1765,2
3443729,86,2
3444160,716,10
3444260,353,2
3446894,435,2
3447980,2221,1
3448777,978,9
3449015,9249,5
3451856,728,3
3451861,367,3
3456763,139,2
3457934,123,6
3458121,736,1
3458147,113,1
3458177,2980,5
3462877,1003,1
3464747,347,6
3466437,1467,2
3466961,147,1
3470853,289,1
3474115,16857,5
3475377,139,1
3475920,103,1
3477105,152,2
3477765,2259,1
3480181,1305,4
3480675,672,1
3484135,22811,1
3487913,821,2
3488694,1419,2
3490426,11621,1
3491797,753,1
3492199,1037,6
3492912,126,4
3493141,1305,5
3493165,5380,1
3493221,1390,2
3494090,9249,3
3494265,1229,1
3494618,400,1
3494861,1512,4
3497313,1660,1
3501247,6325,2
3501329,149,2
3501502,2884,2
3506849,211,4
3507926,1015,3
3509959,90,3
3514885,107,1
3516284,2259,1
3517094,100,4
3519244,98,2
3524742,3365,2
3525572,106,1
3526766,505,1
3527181,173,2
3528411,21469,4
3532333,314,4
3533418,320,2
3542371,1680,4
3542422,641,1
3542825,1103,1
3542943,6947,6
3543420,314,5
3544512,2301,2
3545390,978,6
3548159,1370,6
3548719,672,2
3554877,149,1
3559872,2291,1
3561400,1003,3
3561837,485,3
3563098,7489,1
3565780,302,1
3566832,1403,3
3568171,494,3
3569501,163,2
3570145,139,1
3570191,672,1
3571145,1360,3
3573678,1433,7
3575353,146,2
3577744,2386,6
3580292,979,1
3583746,505,1
3584060,6097,1
3584073,747,2
3588125,3271,3
3588408,1933,1
3590391,706,2
3591998,139,4
3594245,770,2
3594318,115,3
3594879,5087,1
3595531,503,2
3595832,1305,7
3597900,4661,3
3599768,428,2
3602766,4170,2
3604639,122,2
3604756,821,1
3608100,9991,1
3610357,2537,1
3613726,6325,2
3616704,3097,1
3616795,10929,2
3620105,52934,2
3620743,991,2
3621435,14554,1
3622881,135,2
3626102,1532,2
3626540,148,1
3626715,120,2
3627769,669,1
3634838,146,1
3635124,146,1
3635457,2161,1
3638780,2537,4
3639635,139,6
3639787,173,3
3641007,347,3
3642749,1805,3
3642759,4774,7
3642915,150,1
3645133,1146,3
3649408,896,2
3650718,1181,1
3651682,3740,3
3655594,420,1
3655635,1008,1
3659070,167,1
3659259,1312,1
3659346,2429,1
3659951,3988,1
3663914,3402,3
3666199,176,3
3667294,176,1
3669122,173,2
3671459,2642,4
3675073,2537,3
3675301,7976,1
3675683,6037,3
3676159,2386,1
3677074,1469,2
3679372,1106,1
3679837,103,2
3682703,914,1
3685129,314,4
3686209,490,2
3686935,3271,2
3688202,1038,1
3688473,1146,1
3688552,5592,1
3692450,2463,4
3692591,2144,5
3693178,14504,1
3693369,1074,10
3699130,2463,11
3699481,22811,7
3704594,92262,2
3705799,10391,1
3705822,642,1
3707886,568,3
3710808,1211,2
3710907,478,1
3711811,35434,1
3714284,505,2
3714738,106,2
3716079,503,3
3716868,303,1
3717108,750,3
3717415,1159,2
3717746,1418,1
3717940,156,1
3719792,9652,1
3719864,6037,1
3720947,1138,2
3721638,494,4
3722484,504,3
3722684,334,1
3726000,372,5
3726802,101,5
3728641,515,3
3729172,21404,2
3731169,1149,1
3733871,98020,1
3737180,131,2
3739860,20244,1
3741095,1387,3
3741668,6290,1
3742997,168,2
3744166,363,2
3744337,1853,1
3745212,184,1
3745471,6037,1
3747793,387,5
3752651,1142,3
3754077,580,1
3754489,119,2
3755426,202,2
3755900,404,1
3756436,136,1
3760187,1496,3
3761266,991,1
3764708,54145,2
3769604,2144,4
3771039,3704,10
3771589,6037,1
3772623,946,1
3772991,1305,3
3773079,15023,7
3773618,747,20
3774375,289,2
3776424,1229,1
3778006,1068,1
3779709,15070,1
3781483,1973,4
3783500,1159,3
3784103,469,4
3784473,1403,1
3784622,1939,1
3787405,1467,3
3788128,741,1
3788668,347,1
3790874,173,1
3793773,317,1
3794358,445,1
3795019,92,1
3798376,1345,1
3800482,8508,3
3800591,747,1
3801770,1037,3
3802096,1467,1
3802324,2095,4
3802398,3139,2
3804009,3132,1
3804505,2034,3
3804795,453,2
3809808,1281,1
3811540,37014,2
3811890,1295,2
3818801,1037,2
3819339,124,1
3819833,951,2
3820338,173,2
3820488,173,3
3821749,1047863,1
3821860,2402,3
3822259,193,1
3822477,15600,2
3823060,484,4
3823233,34320,1
3823243,1467,2
3824242,141,3
3824472,151,2
3825218,1226,1
3825962,1151,2
3826599,2161,2
3826701,34320,2
3826765,2386,1
3828899,2537,2
3829011,5262,2
3829863,2726,2
3829929,34320,1
3831211,1208,1
3831449,4093,3
3831932,743,1
3832060,621,4
3834884,721,1
3835188,1604,4
3836550,28279,3
3836582,10391,1
3837277,6067,1
3840192,958,3
3841526,93,3
3842104,8921,2
3844210,5511,1
3844223,3069,1
3847327,348,4
3848001,1555,2
3849025,140,3
3849052,3707,2
3850625,1973,1
3853610,356,1
3856289,7642,1
3857280,2095,2
3857886,231,4
3858443,1452,1
3861782,52934,2
3863921,807,1
3864934,11164,3
3865254,530,1
3865640,4093,4
3868192,1549,2
3869118,130,2
3871241,2980,2
3871274,1159,1
3874626,219,2
3875079,299,1
3876028,119,1
3876200,700,1
3878990,460,2
3883165,289,2
3885551,22221,3
3886338,1224,2
3886683,568,4
3887739,21983,2
3887759,561,5
3888981,136,1
3889952,2278,1
3896629,915,3
3898217,390,2
3901504,626,2
3901833,150,1
3903594,33886,1
3905219,173,3
3906197,9584,2
3908008,6037,2
3908259,530,3
3909063,3402,3
3909566,149,1
3910607,1398,1
3911473,617,1
3911631,435,1
3913310,172,1
3913388,9030,1
3915307,1400,2
3918624,9652,1
3919427,3345,5
3921040,886,1
3922324,857,3
3922855,4762,1
3924810,494,1
3928692,154,4
3929300,173,2
3930746,1638,2
3931331,6037,5
3931957,530,3
3932524,6290,4
3932873,376,1
3933229,629,4
3934194,566,3
3934876,136,2
3947191,388,2
3950437,1775,1
3950505,2691,2
3952946,345,2
3953233,158,2
3954316,114753,1
3955631,168,2
3955896,117,2
3957872,969,4
3960834,4093,2
3961483,123,2
3963802,457,2
3965192,16417,1
3966753,120,2
3969380,779,4
3974359,161,3
3977347,361,2
3978014,97,4
3981582,1305,4
3985637,97,9
3986977,454,1
3987960,8827,2
3988798,568,2
3990700,1403,1
3996086,733,1
3996146,1168,4
3996732,14602,1
3999250,568,4
4001535,3973,1
4004397,533,1
4006924,130,1
4007987,5087,1
4008962,161,2
4010385,2221,5
4012524,2646,5
4013518,121,1
4016213,1257,3
4019640,570,3
4022147,289,2
4025732,876,1
4026856,1765,1
4026884,482,2
4028290,672,3
4029063,35618,2
4032735,1403,1
4036807,507,1
4038883,99,1
4042760,334,2
4051154,597,1
4053262,14220,1
4054996,124,4
4056824,972,1
4057771,978,3
4062447,1965,1
4066728,1843,1
4067792,1305,2
4069924,494,1
4072904,4438,2
4073095,173,1
4074670,865,3
4074815,379,1
4074951,166,1
4077882,592,1
4081573,6041,2
4081576,173,9
4081769,188,3
4081864,979,2
4082320,2491,2
4085595,114,2
4086449,1774,2
4090044,1084,2
4096358,1003,1
4097684,1087,1
4098964,7583,1
4101457,173,2
4102158,659,1
4102186,151,3
4105634,643,2
4106929,734,1
4107300,460,1
4108886,7583,3
4112264,1272,1
4113836,711,1
4113974,447,3
4115443,150,2
4115840,1973,2
4117136,5056,1
4119477,118,2
4120316,3348,1
4121356,13515,2
4121878,179,4
4124584,5262,3
4127237,1003,3
4129782,747,2
4134340,1660,2
4136053,123,1
4137507,4454,5
4138525,454,1
4144274,410,1
4145578,1489,1
4148419,1230,3
4156288,1229,2
4160020,149,9
4160046,174,9
4160591,179,2
4166516,31203,3
4169028,1489,2
4170193,347,2
4170627,550,2
4171936,1063,1
4172307,496,10
4179062,2032,3
4179642,173,4
4182177,6037,1
4182970,152,1
4182988,743,1
4183179,775,1
4184484,747,1
4185914,1536,1
4189400,4480,1
4192371,1087,1
4192586,6325,2
4193086,462,4
4195134,91,10
4197565,869,1
4201060,1087,2
4201291,3903,3
4203848,808,2
4206217,6186,4
4206241,460,3
4206702,163,1
4207762,306,3
4210864,11500,1
4211157,556,2
4222124,674,5
4227427,14504,2
4228906,991,1
4230187,52934,1
4231110,363,1
4231199,495,2
4233169,951,2
4233395,1745,1
4234386,152,1
4234630,6405,5
4234777,640,1
4236963,918,3
4241938,2066,1
4245081,131,1
4245594,516,1
4245610,5655,1
4248368,152,2
4249541,414,2
4250843,3515,1
4254474,978,1
4258494,1745,2
4261890,3198,1
4262253,4574,1
4266435,8030,3
4268666,592,1
4268957,133,1
4270338,2075,1
4272161,3521,1
4272374,3903,2
4275559,173,1
4276255,530,4
4276549,1270,1
4281322,330,1
4283435,615,2
4288764,12401,1
4289163,147,2
4289850,519,1
4292504,122,1
4298083,4774,3
4299051,1003,3
4303633,526,2
4304233,111,1
4306942,1230,5
4309153,6012,1
4310595,1068,1
4312095,556,2
4314270,485,1
4320178,482,1
4327908,10830,1
4331888,130,1
4333711,362,4
4336016,569,1
4336620,344,3
4336698,127,1
4340476,6845,2
4340536,2206,5
4341541,138,3
4344563,213,7
4352759,5004,2
4353491,3484,1
4353715,7568,3
4354232,5087,3
4354942,978,1
4357811,530,2
4358634,202,1
4359648,343,4
4360068,3515,1
4361512,694,3
4362116,301,2
4362738,173,2
4364197,146,2
4364704,592,2
4365057,503,1
4365877,2980,2
4370555,6037,2
4372484,135,1
4374070,505,1
4375640,6037,1
4375937,1239,1
4377573,2113,1
4378491,1037,3
4380497,138,1
4383415,1745,1
4383631,360,3
4383721,1745,1
4384097,152,5
4384371,672,2
4384708,161,3
4386596,173,3
4393435,148,3
4393748,431,1
4395194,1305,3
4397738,485,3
4399475,1745,1
4401792,269,1
4401876,1063,2
4401881,185,1
4401913,3872,2
4403661,111,3
4404346,1805,1
4406078,17903,1
4410694,2663,1
4411418,7646,1
4415148,301,1
4415598,313,3
4415697,270,3
4417410,115,2
4417746,5079,9
4417994,127,2
4418901,2276,1
4419628,1605,1
4421192,8931,2
4421257,530,1
4424540,530,1
4425199,1281,5
4425971,1257,1
4426333,26241,2
4433842,3475,2
4435761,3036,1
4440431,1619,2
4440736,530,2
4442174,493,5
4442557,13547,2
4446208,1266,4
4446395,146,1
4454755,147,2
4456445,116,4
4457009,12391,2
4457513,435,1
4461135,4709,2
4464888,1159,3
4465256,10851,1
4465748,1305,3
4470790,6037,2
4473475,2113,4
4473531,4018,1
4477226,579,1
4477957,1003,5
4483578,1775,2
4483600,238,1
4485576,6825,1
4485781,84,6
4488619,121,1
4491956,3475,1
4492885,799,2
4493849,154,4
4500337,192,1
4500511,173,3
4502827,421,1
4507747,3472,2
4508058,3097,2
4508409,6037,3
4510813,1745,1
4513367,118,3
4517065,4532,1
4525001,1745,2
4528960,1305,1
4529098,168,1
4531214,135,1
4533416,11212,1
4536437,686,1
4541089,561,2
4541970,3988,1
4543582,1400,1
4548538,1272,2
4549325,861,2
4550153,299,3
4551222,1281,7
4555511,489,6
4564969,6325,1
4565109,6325,2
4568034,40245,2
