ParentId, Reputation, Votes
3089859,80,1
3090075,80,3
3090786,115,2
3094133,119,2
3095296,81,1
3096666,119,2
3100549,86,1
3101545,119,2
3105671,86,2
3105976,90,1
3106340,85,2
3108258,117,1
3110751,90,1
3113759,111,2
3114201,98,1
3115146,110,10
3116109,88,13
3116596,92,1
3118099,113,1
3119629,88,3
3120091,88,2
3120124,88,1
3121045,108,1
3123046,83,1
3123457,115,3
3125505,97,3
3126811,123,4
3127619,86,7
3127793,105,6
3130240,111,1
3131640,90,1
3131691,86,3
3131854,110,1
3132863,103,1
3135782,89,6
3136163,106,1
3136506,107,2
3137339,95,1
3139249,83,1
3140690,92,1
3140768,81,2
3141920,80,4
3147749,79,1
3148743,86,14
3154324,87,9
3157338,86,1
3160994,86,9
3161959,101,5
3165385,121,2
3167020,111,1
3168476,86,6
3169227,114,1
3173875,108,1
3179105,103,2
3185515,92,1
3185575,96,1
3185806,86,3
3186395,119,1
3189580,117,1
3191232,94,2
3193192,101,2
3193774,86,8
3197114,103,2
3197626,90,1
3199326,92,1
3199379,75,3
3199934,90,4
3200023,109,2
3202203,86,3
3202576,76,2
3202745,110,1
3203386,85,1
3215019,119,2
3215945,90,2
3216207,105,2
3218081,116,1
3220022,86,2
3222013,120,52
3224335,88,1
3224535,121,1
3225221,90,1
3226058,78,1
3226143,121,1
3227036,90,4
3227736,88,2
3229296,87,1
3229297,101,3
3233642,119,3
3237431,101,5
3238045,92,4
3238407,116,2
3238842,89,4
3239928,101,3
3240532,96,6
3242404,121,4
3243954,121,3
3244479,82,1
3245689,120,3
3245873,92,2
3247463,99,3
3248181,96,1
3248271,106,1
3255131,84,3
3257629,114,2
3258592,103,1
3259440,114,2
3263665,104,3
3263823,84,3
3265716,90,1
3267290,99,2
3268097,123,1
3271676,91,1
3274430,79,1
3275746,106,1
3276613,90,3
3277978,103,4
3278402,96,1
3278468,96,2
3279357,96,4
3280099,99,1
3281008,121,4
3281984,109,1
3282018,81,3
3282333,111,3
3283623,99,1
3284929,90,5
3286581,90,1
3287361,90,1
3289691,103,1
3290945,119,3
3292511,81,6
3293683,80,1
3293774,86,6
3293940,101,1
3294259,118,5
3296706,99,1
3299607,119,1
3301220,116,1
3302408,103,1
3304998,90,2
3305967,76,1
3308615,86,1
3310134,106,3
3311158,86,3
3313248,102,1
3316146,81,1
3322238,115,4
3323740,81,1
3324900,86,16
3325719,81,5
3326365,119,1
3326581,86,2
3327217,80,3
3328264,89,1
3332002,111,7
3332440,114,1
3334324,81,1
3334580,106,1
3336319,76,7
3336562,116,1
3336826,103,2
3339741,78,1
3342377,103,4
3342477,124,2
3344252,86,1
3345303,80,2
3346800,92,2
3348869,111,1
3348933,87,1
3349195,103,1
3350743,116,1
3350801,76,4
3353482,99,1
3358252,86,5
3358895,76,1
3361141,90,1
3361958,99,2
3367308,76,3
3368260,109,2
3372003,106,1
3378585,84,1
3378894,92,2
3379840,99,1
3380027,119,2
3381622,106,1
3382022,91,3
3382889,86,6
3383586,116,2
3385401,93,2
3386160,86,1
3386329,106,1
3388772,99,1
3389112,90,4
3389129,111,2
3390872,103,3
3397871,106,1
3399252,119,1
3400024,90,1
3400703,84,1
3401276,119,3
3403029,117,1
3405352,121,4
3405886,92,2
3407644,99,6
3407740,110,1
3413224,86,3
3414590,90,1
3414733,121,1
3415251,100,1
3416923,85,2
3419508,100,2
3419904,96,1
3420071,88,15
3420731,92,1
3423049,99,1
3425140,76,1
3427097,89,4
3428908,119,3
3428966,77,3
3431645,92,1
3432904,124,4
3434681,106,1
3434844,86,3
3435116,86,3
3438464,116,2
3440442,86,1
3440767,111,1
3443667,117,2
3443729,80,4
3444160,106,11
3444260,80,1
3446894,124,1
3447980,90,1
3448777,110,1
3449015,110,1
3451856,86,1
3451861,123,3
3456763,86,2
3457934,105,8
3458121,117,1
3458147,101,1
3458177,121,9
3462877,124,3
3464747,76,2
3466437,103,2
3466961,77,1
3470853,95,1
3474115,89,1
3475377,86,2
3475920,77,4
3477105,100,4
3477765,119,1
3480181,123,5
3480675,120,1
3484135,119,3
3487913,75,2
3488694,88,4
3490426,84,2
3491797,86,3
3492199,90,1
3492912,99,1
3493141,123,6
3493165,121,1
3493221,92,2
3494090,101,4
3494265,114,2
3494618,86,1
3494861,107,1
3497313,86,1
3501247,90,2
3501329,117,2
3501502,107,1
3506849,107,1
3507926,120,1
3509959,80,2
3514885,101,1
3516284,90,3
3517094,96,3
3519244,87,5
3524742,101,1
3525572,93,1
3526766,80,2
3527181,99,2
3528411,116,4
3532333,111,4
3533418,81,2
3542371,111,5
3542422,87,4
3542825,86,3
3542943,78,1
3543420,111,22
3544512,115,1
3545390,114,3
3548159,115,2
3548719,75,1
3554877,106,2
3559872,99,3
3561400,92,1
3561837,92,2
3563098,89,1
3565780,105,5
3566832,92,1
3568171,98,1
3569501,87,3
3570145,103,1
3570191,103,2
3571145,106,2
3573678,99,3
3575353,98,2
3577744,90,1
3580292,107,1
3583746,103,1
3584060,103,1
3584073,92,4
3588125,92,4
3588408,106,1
3590391,86,3
3591998,91,1
3594245,86,3
3594318,106,1
3594879,86,3
3595531,115,1
3595832,111,6
3597900,78,1
3599768,93,2
3602766,86,1
3604639,78,6
3604756,75,5
3608100,107,1
3610357,90,5
3613726,109,3
3616704,88,1
3616795,86,7
3620105,90,4
3620743,123,1
3621435,92,3
3622881,98,1
3626102,90,1
3626540,106,1
3626715,76,1
3627769,107,2
3634838,86,4
3635124,86,4
3635457,86,1
3638780,115,3
3639635,121,1
3639787,106,2
3641007,83,1
3642749,99,2
3642759,85,7
3642915,118,1
3645133,117,3
3649408,116,4
3650718,119,1
3651682,86,4
3655594,93,1
3655635,93,3
3659070,116,2
3659259,91,1
3659346,91,1
3659951,105,3
3663914,81,1
3666199,116,2
3667294,86,3
3669122,110,1
3671459,76,3
3675073,86,3
3675301,90,2
3675683,121,1
3676159,90,2
3677074,98,1
3679372,88,5
3679837,78,1
3682703,110,1
3685129,123,5
3686209,110,5
3686935,90,1
3688202,86,1
3688473,90,3
3688552,118,3
3692450,86,2
3692591,114,1
3693178,90,2
3693369,88,3
3699130,116,10
3699481,80,1
3704594,115,2
3705799,85,1
3705822,86,3
3707886,76,6
3710808,76,2
3710907,92,1
3711811,88,1
3714284,124,1
3714738,76,2
3716079,105,3
3716868,90,1
3717108,76,1
3717415,109,1
3717746,100,1
3717940,97,1
3719792,110,1
3719864,103,1
3720947,78,2
3721638,97,6
3722484,93,5
3722684,110,2
3726000,121,2
3726802,93,1
3728641,90,4
3729172,92,6
3731169,106,2
3733871,116,1
3737180,90,5
3739860,87,2
3741095,106,4
3741668,83,1
3742997,106,4
3744166,115,3
3744337,79,3
3745212,106,2
3745471,87,1
3747793,76,4
3752651,106,5
3754077,119,2
3754489,91,1
3755426,115,2
3755900,114,2
3756436,111,1
3760187,85,2
3761266,82,1
3764708,80,2
3769604,76,3
3771039,96,2
3771589,92,1
3772623,92,2
3772991,111,3
3773079,81,9
3773618,106,2
3774375,99,2
3776424,119,1
3778006,90,3
3779709,114,1
3781483,115,7
3783500,90,1
3784103,98,2
3784473,115,1
3784622,88,1
3787405,116,2
3788128,115,1
3788668,96,2
3790874,92,1
3793773,116,2
3794358,92,2
3795019,88,1
3798376,91,2
3800482,105,3
3800591,84,1
3801770,101,1
3802096,90,2
3802324,90,5
3802398,111,1
3804009,97,2
3804505,76,1
3804795,83,3
3809808,120,1
3811540,116,2
3811890,92,4
3818801,99,2
3819339,100,4
3819833,90,4
3820338,92,1
3820488,92,1
3821749,103,1
3821860,90,4
3822259,88,2
3822477,78,1
3823060,87,1
3823233,90,1
3823243,115,2
3824242,87,1
3824472,90,2
3825218,95,1
3825962,92,5
3826599,92,4
3826701,90,1
3826765,90,2
3828899,92,3
3829011,116,2
3829863,86,2
3829929,90,1
3831211,88,1
3831449,81,3
3831932,79,1
3832060,90,4
3834884,111,2
3835188,120,5
3836550,93,1
3836582,88,1
3837277,76,1
3840192,95,1
3841526,86,1
3842104,90,1
3844210,115,2
3844223,82,1
3847327,93,1
3848001,121,2
3849025,123,3
3849052,91,9
3850625,103,1
3853610,96,1
3856289,120,3
3857280,81,1
3857886,88,2
3858443,92,1
3861782,103,1
3863921,121,4
3864934,116,2
3865254,81,7
3865640,121,3
3868192,115,7
3869118,111,2
3871241,81,1
3871274,109,1
3874626,88,3
3875079,119,3
3876028,92,1
3876200,98,1
3878990,81,1
3883165,103,1
3885551,81,2
3886338,112,2
3886683,81,2
3887739,99,1
3887759,116,3
3888981,124,1
3889952,81,2
3896629,121,1
3898217,79,2
3901504,103,2
3901833,103,1
3903594,104,1
3905219,92,4
3906197,84,2
3908008,114,1
3908259,81,2
3909063,121,1
3909566,111,1
3910607,75,1
3911473,84,1
3911631,108,1
3913310,101,2
3913388,90,3
3915307,90,3
3918624,121,1
3919427,107,4
3921040,82,1
3922324,111,3
3922855,121,1
3924810,86,1
3928692,111,3
3929300,92,6
3930746,121,4
3931331,105,1
3931957,81,1
3932524,97,7
3932873,75,1
3933229,106,2
3934194,90,6
3934876,76,2
3947191,83,2
3950437,90,3
3950505,103,1
3952946,82,1
3953233,116,4
3954316,86,5
3955631,81,1
3955896,82,1
3957872,86,1
3960834,81,3
3961483,106,3
3963802,110,1
3965192,111,2
3966753,96,7
3969380,92,1
3974359,90,1
3977347,106,9
3978014,86,2
3981582,123,7
3985637,86,2
3986977,121,1
3987960,82,2
3988798,96,1
3990700,86,5
3996086,101,2
3996146,76,1
3996732,90,3
3999250,118,1
4001535,107,2
4004397,88,1
4006924,83,1
4007987,92,1
4008962,103,1
4010385,103,1
4012524,116,2
4013518,86,1
4016213,122,6
4019640,92,2
4022147,82,2
4025732,91,1
4026856,115,1
4026884,78,1
4028290,92,5
4029063,84,2
4032735,92,1
4036807,108,3
4038883,84,3
4042760,86,2
4051154,115,1
4053262,92,1
4054996,75,2
4056824,97,3
4057771,109,3
4062447,109,1
4066728,76,2
4067792,81,5
4069924,101,1
4072904,86,3
4073095,117,2
4074670,80,2
4074815,84,3
4074951,84,5
4077882,78,3
4081573,80,1
4081576,97,6
4081769,75,1
4081864,86,2
4082320,86,5
4085595,82,2
4086449,86,5
4090044,119,2
4096358,86,1
4097684,101,2
4098964,115,1
4101457,86,1
4102158,112,1
4102186,92,1
4105634,92,1
4106929,101,1
4107300,76,2
4108886,117,1
4112264,76,3
4113836,95,1
4113974,111,1
4115443,123,2
4115840,123,1
4117136,86,2
4119477,111,4
4120316,86,4
4121356,84,1
4121878,80,2
4124584,111,2
4127237,92,3
4129782,92,1
4134340,86,1
4136053,98,1
4137507,76,2
4138525,101,1
4144274,116,1
4145578,113,1
4148419,119,1
4156288,120,2
4160020,81,2
4160046,105,2
4160591,84,2
4166516,92,5
4169028,106,1
4170193,111,5
4170627,84,2
4171936,115,1
4172307,115,3
4179062,76,6
4179642,108,3
4182177,106,3
4182970,96,1
4182988,111,2
4183179,90,1
4184484,100,1
4185914,106,1
4189400,86,3
4192371,86,1
4192586,118,1
4193086,82,2
4195134,80,1
4197565,116,1
4201060,120,2
4201291,115,1
4203848,75,1
4206217,115,4
4206241,106,2
4206702,116,2
4207762,124,2
4210864,111,1
4211157,120,1
4222124,91,1
4227427,86,3
4228906,84,3
4230187,90,3
4231110,103,2
4231199,80,2
4233169,99,3
4233395,77,4
4234386,115,3
4234630,118,2
4234777,88,3
4236963,79,1
4241938,103,1
4245081,90,2
4245594,86,1
4245610,94,4
4248368,88,1
4249541,96,2
4250843,86,3
4254474,83,3
4258494,83,1
4261890,81,3
4262253,82,3
4266435,114,1
4268666,121,1
4268957,76,1
4270338,85,2
4272161,100,1
4272374,90,1
4275559,86,3
4276255,76,2
4276549,76,4
4281322,81,1
4283435,116,3
4288764,86,1
4289163,75,4
4289850,80,1
4292504,120,1
4298083,96,6
4299051,87,2
4303633,96,2
4304233,84,1
4306942,110,2
4309153,122,1
4310595,76,1
4312095,124,4
4314270,99,2
4320178,79,1
4327908,101,3
4331888,78,1
4333711,117,2
4336016,90,5
4336620,99,1
4336698,105,1
4340476,80,3
4340536,118,3
4341541,124,1
4344563,84,5
4352759,101,6
4353491,122,1
4353715,81,2
4354232,99,3
4354942,115,1
4357811,106,1
4358634,108,1
4359648,103,1
4360068,105,1
4361512,86,1
4362116,99,1
4362738,101,1
4364197,101,1
4364704,76,5
4365057,101,2
4365877,106,1
4370555,106,1
4372484,84,1
4374070,88,1
4375640,81,1
4375937,121,1
4377573,118,1
4378491,78,1
4380497,124,1
4383415,83,4
4383631,105,2
4383721,83,2
4384097,105,14
4384371,83,1
4384708,103,1
4386596,108,1
4393435,90,2
4393748,105,1
4395194,111,3
4397738,101,1
4399475,106,2
4401792,81,1
4401876,98,3
4401881,115,2
4401913,106,1
4403661,101,1
4404346,111,1
4406078,105,1
4410694,103,1
4411418,111,1
4415148,77,4
4415598,103,2
4415697,90,2
4417410,83,1
4417746,99,4
4417994,123,1
4418901,75,1
4419628,81,1
4421192,76,2
4421257,83,3
4424540,88,2
4425199,103,3
4425971,86,7
4426333,89,2
4433842,86,1
4435761,111,1
4440431,90,1
4440736,91,1
4442174,118,2
4442557,78,1
4446208,75,3
4446395,83,4
4454755,103,1
4456445,84,4
4457009,103,3
4457513,84,2
4461135,118,3
4464888,76,3
4465256,93,4
4465748,123,1
4470790,99,2
4473475,79,1
4473531,76,4
4477226,110,1
4477957,86,3
4483578,97,2
4483600,122,1
4485576,111,1
4485781,76,1
4488619,76,5
4491956,106,1
4492885,81,3
4493849,93,3
4500337,103,4
4500511,121,1
4502827,80,4
4507747,120,2
4508058,103,3
4508409,121,1
4510813,83,3
4513367,87,4
4517065,76,1
4525001,83,1
4528960,123,11
4529098,88,1
4531214,86,2
4533416,107,1
4536437,85,1
4541089,114,1
4541970,86,1
4543582,101,1
4548538,85,2
4549325,81,1
4550153,88,7
4551222,85,1
4555511,85,2
4564969,90,2
4565109,90,3
4568034,85,4
